label,mean_predicted_probability,fraction_positives
replace_eff_margin_c0.2_raw,0.05278304784087628,0.0
replace_eff_margin_c0.2_raw,0.1702013172758782,0.0
replace_eff_margin_c0.2_raw,0.2570321908040211,0.15384615384615385
replace_eff_margin_c0.2_raw,0.3478106120831448,0.2222222222222222
replace_eff_margin_c0.2_raw,0.43483829047257483,0.38095238095238093
replace_eff_margin_c0.2_raw,0.5651617095274397,0.6190476190476191
replace_eff_margin_c0.2_raw,0.6521893879168676,0.7777777777777778
replace_eff_margin_c0.2_raw,0.7429678091959908,0.8461538461538461
replace_eff_margin_c0.2_raw,0.8297986827241304,1.0
replace_eff_margin_c0.2_raw,0.9472169521591258,1.0
replace_eff_margin_c0.2_temperature_scaled,0.04925853983194292,0.0
replace_eff_margin_c0.2_temperature_scaled,0.1402162336730882,0.0
replace_eff_margin_c0.2_temperature_scaled,0.26242775735512003,0.09090909090909091
replace_eff_margin_c0.2_temperature_scaled,0.35068345903996206,0.21052631578947367
replace_eff_margin_c0.2_temperature_scaled,0.441150687029432,0.3333333333333333
replace_eff_margin_c0.2_temperature_scaled,0.5588493129705787,0.6666666666666666
replace_eff_margin_c0.2_temperature_scaled,0.6493165409600486,0.7894736842105263
replace_eff_margin_c0.2_temperature_scaled,0.7375722426448889,0.9090909090909091
replace_eff_margin_c0.2_temperature_scaled,0.859783766326916,1.0
replace_eff_margin_c0.2_temperature_scaled,0.950741460168059,1.0
replace_eff_margin_c0.5_raw,0.052723024149397855,0.2222222222222222
replace_eff_margin_c0.5_raw,0.13901219219529748,0.0
replace_eff_margin_c0.5_raw,0.24740422623541874,0.2857142857142857
replace_eff_margin_c0.5_raw,0.33602409946560635,0.375
replace_eff_margin_c0.5_raw,0.4595684473272468,0.4
replace_eff_margin_c0.5_raw,0.5404315526732576,0.6
replace_eff_margin_c0.5_raw,0.6639759005349107,0.625
replace_eff_margin_c0.5_raw,0.752595773764965,0.7142857142857143
replace_eff_margin_c0.5_raw,0.8609878078049724,1.0
replace_eff_margin_c0.5_raw,0.9472769758507046,0.7777777777777778
replace_eff_margin_c0.5_temperature_scaled,0.07010027088660499,1.0
replace_eff_margin_c0.5_temperature_scaled,0.1313366554505818,0.0
replace_eff_margin_c0.5_temperature_scaled,0.24769113908055085,0.09090909090909091
replace_eff_margin_c0.5_temperature_scaled,0.36231948796590346,0.3181818181818182
replace_eff_margin_c0.5_temperature_scaled,0.4595532331187972,0.39285714285714285
replace_eff_margin_c0.5_temperature_scaled,0.5404467668815012,0.6071428571428571
replace_eff_margin_c0.5_temperature_scaled,0.6376805120343836,0.6818181818181818
replace_eff_margin_c0.5_temperature_scaled,0.7523088609196832,0.9090909090909091
replace_eff_margin_c0.5_temperature_scaled,0.8686633445495581,1.0
replace_eff_margin_c0.5_temperature_scaled,0.9298997291134574,0.0
replace_eff_margin_c0.5_raw,0.04113132147831405,0.0
replace_eff_margin_c0.5_raw,0.1508209146114782,0.21428571428571427
replace_eff_margin_c0.5_raw,0.2519381746830262,0.2857142857142857
replace_eff_margin_c0.5_raw,0.3455264317320385,0.38461538461538464
replace_eff_margin_c0.5_raw,0.44917720631620955,0.4444444444444444
replace_eff_margin_c0.5_raw,0.55082279368429,0.5555555555555556
replace_eff_margin_c0.5_raw,0.6544735682684257,0.6153846153846154
replace_eff_margin_c0.5_raw,0.7480618253173844,0.7142857142857143
replace_eff_margin_c0.5_raw,0.84917908538877,0.7857142857142857
replace_eff_margin_c0.5_raw,0.9588686785217557,1.0
replace_eff_margin_c0.5_temperature_scaled,0.05576710494280793,0.0
replace_eff_margin_c0.5_temperature_scaled,0.15629172726591078,0.125
replace_eff_margin_c0.5_temperature_scaled,0.25692982562364536,0.3076923076923077
replace_eff_margin_c0.5_temperature_scaled,0.3473715760962069,0.2631578947368421
replace_eff_margin_c0.5_temperature_scaled,0.45381223868308035,0.4166666666666667
replace_eff_margin_c0.5_temperature_scaled,0.5461877613172591,0.5833333333333334
replace_eff_margin_c0.5_temperature_scaled,0.6526284239041179,0.7368421052631579
replace_eff_margin_c0.5_temperature_scaled,0.7430701743766002,0.6923076923076923
replace_eff_margin_c0.5_temperature_scaled,0.8437082727342482,0.875
replace_eff_margin_c0.5_temperature_scaled,0.944232895057248,1.0
replace_eff_margin_c0.5_raw,0.052767987768950544,0.0
replace_eff_margin_c0.5_raw,0.17018397386458925,0.0
replace_eff_margin_c0.5_raw,0.2570189901540006,0.15384615384615385
replace_eff_margin_c0.5_raw,0.34779686960858985,0.2222222222222222
replace_eff_margin_c0.5_raw,0.4348377831015743,0.38095238095238093
replace_eff_margin_c0.5_raw,0.5651622168983265,0.6190476190476191
replace_eff_margin_c0.5_raw,0.6522031303913237,0.7777777777777778
replace_eff_margin_c0.5_raw,0.7429810098459194,0.8461538461538461
replace_eff_margin_c0.5_raw,0.8298160261353522,1.0
replace_eff_margin_c0.5_raw,0.9472320122310331,1.0
replace_eff_margin_c0.5_temperature_scaled,0.04924157074822208,0.0
replace_eff_margin_c0.5_temperature_scaled,0.1401940620911487,0.0
replace_eff_margin_c0.5_temperature_scaled,0.2624190693790201,0.09090909090909091
replace_eff_margin_c0.5_temperature_scaled,0.35066803375392785,0.21052631578947367
replace_eff_margin_c0.5_temperature_scaled,0.4411488988499667,0.3333333333333333
replace_eff_margin_c0.5_temperature_scaled,0.5588511011499594,0.6666666666666666
replace_eff_margin_c0.5_temperature_scaled,0.6493319662459992,0.7894736842105263
replace_eff_margin_c0.5_temperature_scaled,0.7375809306209188,0.9090909090909091
replace_eff_margin_c0.5_temperature_scaled,0.85980593790882,1.0
replace_eff_margin_c0.5_temperature_scaled,0.9507584292517645,1.0
replace_eff_margin_c1.0_raw,0.0527174792133796,0.2222222222222222
replace_eff_margin_c1.0_raw,0.13900302865244696,0.0
replace_eff_margin_c1.0_raw,0.24739688342872274,0.2857142857142857
replace_eff_margin_c1.0_raw,0.3360194466122163,0.375
replace_eff_margin_c1.0_raw,0.4595649810946198,0.4
replace_eff_margin_c1.0_raw,0.5404350189050309,0.6
replace_eff_margin_c1.0_raw,0.6639805533874233,0.625
replace_eff_margin_c1.0_raw,0.7526031165710114,0.7142857142857143
replace_eff_margin_c1.0_raw,0.860996971347365,1.0
replace_eff_margin_c1.0_raw,0.9472825207865496,0.7777777777777778
replace_eff_margin_c1.0_temperature_scaled,0.07009030163888608,1.0
replace_eff_margin_c1.0_temperature_scaled,0.13132667737625675,0.0
replace_eff_margin_c1.0_temperature_scaled,0.24768281559844027,0.09090909090909091
replace_eff_margin_c1.0_temperature_scaled,0.3623141060139656,0.3181818181818182
replace_eff_margin_c1.0_temperature_scaled,0.4595518183074982,0.39285714285714285
replace_eff_margin_c1.0_temperature_scaled,0.5404481816922949,0.6071428571428571
replace_eff_margin_c1.0_temperature_scaled,0.6376858939858351,0.6818181818181818
replace_eff_margin_c1.0_temperature_scaled,0.7523171844013969,0.9090909090909091
replace_eff_margin_c1.0_temperature_scaled,0.8686733226236463,1.0
replace_eff_margin_c1.0_temperature_scaled,0.9299096983610713,0.0
replace_eff_margin_c1.0_raw,0.04112698274447714,0.0
replace_eff_margin_c1.0_raw,0.1508155597097361,0.21428571428571427
replace_eff_margin_c1.0_raw,0.2519309186775122,0.2857142857142857
replace_eff_margin_c1.0_raw,0.34552584179291834,0.38461538461538464
replace_eff_margin_c1.0_raw,0.44917968493266636,0.4444444444444444
replace_eff_margin_c1.0_raw,0.5508203150664784,0.5555555555555556
replace_eff_margin_c1.0_raw,0.6544741582062858,0.6153846153846154
replace_eff_margin_c1.0_raw,0.7480690813217821,0.7142857142857143
replace_eff_margin_c1.0_raw,0.8491844402898397,0.7857142857142857
replace_eff_margin_c1.0_raw,0.958873017255404,1.0
replace_eff_margin_c1.0_temperature_scaled,0.05575995515022247,0.0
replace_eff_margin_c1.0_temperature_scaled,0.15628420344805544,0.125
replace_eff_margin_c1.0_temperature_scaled,0.2569254230947021,0.3076923076923077
replace_eff_margin_c1.0_temperature_scaled,0.3473673613530271,0.2631578947368421
replace_eff_margin_c1.0_temperature_scaled,0.4538134630574257,0.4166666666666667
replace_eff_margin_c1.0_temperature_scaled,0.546186536941992,0.5833333333333334
replace_eff_margin_c1.0_temperature_scaled,0.6526326386464154,0.7368421052631579
replace_eff_margin_c1.0_temperature_scaled,0.7430745769048782,0.6923076923076923
replace_eff_margin_c1.0_temperature_scaled,0.8437157965516735,0.875
replace_eff_margin_c1.0_temperature_scaled,0.9442400448496829,1.0
replace_eff_margin_c1.0_raw,0.052762967532747264,0.0
replace_eff_margin_c1.0_raw,0.1701781930332205,0.0
replace_eff_margin_c1.0_raw,0.25701459061738874,0.15384615384615385
replace_eff_margin_c1.0_raw,0.34779228812398116,0.2222222222222222
replace_eff_margin_c1.0_raw,0.4348376151888036,0.38095238095238093
replace_eff_margin_c1.0_raw,0.5651623848111227,0.6190476190476191
replace_eff_margin_c1.0_raw,0.6522077118759545,0.7777777777777778
replace_eff_margin_c1.0_raw,0.7429854093825519,0.8461538461538461
replace_eff_margin_c1.0_raw,0.829821806966736,1.0
replace_eff_margin_c1.0_raw,0.9472370324672406,1.0
replace_eff_margin_c1.0_temperature_scaled,0.049235913841957024,0.0
replace_eff_margin_c1.0_temperature_scaled,0.1401866709446211,0.0
replace_eff_margin_c1.0_temperature_scaled,0.2624161746280073,0.09090909090909091
replace_eff_margin_c1.0_temperature_scaled,0.35066289109475796,0.21052631578947367
replace_eff_margin_c1.0_temperature_scaled,0.4411483034033765,0.3333333333333333
replace_eff_margin_c1.0_temperature_scaled,0.5588516965965689,0.6666666666666666
replace_eff_margin_c1.0_temperature_scaled,0.6493371089051881,0.7894736842105263
replace_eff_margin_c1.0_temperature_scaled,0.7375838253719474,0.9090909090909091
replace_eff_margin_c1.0_temperature_scaled,0.8598133290553555,1.0
replace_eff_margin_c1.0_temperature_scaled,0.950764086158033,1.0
replace_predictive_rank_c0.2_raw,0.05965543731909595,0.14285714285714285
replace_predictive_rank_c0.2_raw,0.14939775774440645,0.2727272727272727
replace_predictive_rank_c0.2_raw,0.24070258935749847,0.16666666666666666
replace_predictive_rank_c0.2_raw,0.3434308856665165,0.2777777777777778
replace_predictive_rank_c0.2_raw,0.45547255168373657,0.47368421052631576
replace_predictive_rank_c0.2_raw,0.5445274483162635,0.5263157894736842
replace_predictive_rank_c0.2_raw,0.6565691143334835,0.7222222222222222
replace_predictive_rank_c0.2_raw,0.7592974106425016,0.8333333333333334
replace_predictive_rank_c0.2_raw,0.8506022422555937,0.7272727272727273
replace_predictive_rank_c0.2_raw,0.9403445626809042,0.8571428571428571
replace_predictive_rank_c0.2_temperature_scaled,0.15114742121713537,0.5
replace_predictive_rank_c0.2_temperature_scaled,0.24696275304749868,0.18181818181818182
replace_predictive_rank_c0.2_temperature_scaled,0.3505285571591801,0.16666666666666666
replace_predictive_rank_c0.2_temperature_scaled,0.45077413819765877,0.3888888888888889
replace_predictive_rank_c0.2_temperature_scaled,0.5492258618023415,0.6111111111111112
replace_predictive_rank_c0.2_temperature_scaled,0.6494714428408199,0.8333333333333334
replace_predictive_rank_c0.2_temperature_scaled,0.7530372469525013,0.8181818181818182
replace_predictive_rank_c0.2_temperature_scaled,0.8488525787828647,0.5
replace_predictive_rank_c0.2_raw,0.04847260789920682,0.0
replace_predictive_rank_c0.2_raw,0.1493985765276118,0.3125
replace_predictive_rank_c0.2_raw,0.2503271046023671,0.21428571428571427
replace_predictive_rank_c0.2_raw,0.33557055763373766,0.4
replace_predictive_rank_c0.2_raw,0.4405468525480433,0.3684210526315789
replace_predictive_rank_c0.2_raw,0.5594531474519572,0.631578947368421
replace_predictive_rank_c0.2_raw,0.6644294423662626,0.6
replace_predictive_rank_c0.2_raw,0.7496728953976332,0.7857142857142857
replace_predictive_rank_c0.2_raw,0.8506014234723884,0.6875
replace_predictive_rank_c0.2_raw,0.9515273921007934,1.0
replace_predictive_rank_c0.2_temperature_scaled,0.09783684612826932,0.0
replace_predictive_rank_c0.2_temperature_scaled,0.1497263519822176,0.0
replace_predictive_rank_c0.2_temperature_scaled,0.25573485861303824,0.2857142857142857
replace_predictive_rank_c0.2_temperature_scaled,0.3528071586021154,0.22727272727272727
replace_predictive_rank_c0.2_temperature_scaled,0.45495105218047244,0.4166666666666667
replace_predictive_rank_c0.2_temperature_scaled,0.545048947819528,0.5833333333333334
replace_predictive_rank_c0.2_temperature_scaled,0.6471928413978848,0.7727272727272727
replace_predictive_rank_c0.2_temperature_scaled,0.744265141386962,0.7142857142857143
replace_predictive_rank_c0.2_temperature_scaled,0.8502736480177826,1.0
replace_predictive_rank_c0.2_temperature_scaled,0.9021631538717308,1.0
replace_predictive_rank_c0.2_raw,0.050705147543731385,0.0
replace_predictive_rank_c0.2_raw,0.1580278079713979,0.09090909090909091
replace_predictive_rank_c0.2_raw,0.23523966377276395,0.06666666666666667
replace_predictive_rank_c0.2_raw,0.36663313969189365,0.4117647058823529
replace_predictive_rank_c0.2_raw,0.4519145408596613,0.4117647058823529
replace_predictive_rank_c0.2_raw,0.5480854591403389,0.5882352941176471
replace_predictive_rank_c0.2_raw,0.6333668603081065,0.5882352941176471
replace_predictive_rank_c0.2_raw,0.7647603362272363,0.9333333333333333
replace_predictive_rank_c0.2_raw,0.8419721920286022,0.9090909090909091
replace_predictive_rank_c0.2_raw,0.9492948524562685,1.0
replace_predictive_rank_c0.2_temperature_scaled,0.06203601841363813,0.0
replace_predictive_rank_c0.2_temperature_scaled,0.16680300910639728,0.0
replace_predictive_rank_c0.2_temperature_scaled,0.2607093499243927,0.1111111111111111
replace_predictive_rank_c0.2_temperature_scaled,0.36829906487468944,0.18181818181818182
replace_predictive_rank_c0.2_temperature_scaled,0.44453959865580667,0.5
replace_predictive_rank_c0.2_temperature_scaled,0.5554604013441934,0.5
replace_predictive_rank_c0.2_temperature_scaled,0.6317009351253108,0.8181818181818182
replace_predictive_rank_c0.2_temperature_scaled,0.7392906500756075,0.8888888888888888
replace_predictive_rank_c0.2_temperature_scaled,0.8331969908936028,1.0
replace_predictive_rank_c0.2_temperature_scaled,0.937963981586362,1.0
replace_predictive_rank_c0.5_raw,0.059638310852556255,0.14285714285714285
replace_predictive_rank_c0.5_raw,0.14937529468713429,0.2727272727272727
replace_predictive_rank_c0.5_raw,0.2406824754358178,0.16666666666666666
replace_predictive_rank_c0.5_raw,0.3434202555308973,0.2777777777777778
replace_predictive_rank_c0.5_raw,0.45546752442857913,0.47368421052631576
replace_predictive_rank_c0.5_raw,0.5445324755714206,0.5263157894736842
replace_predictive_rank_c0.5_raw,0.6565797444691025,0.7222222222222222
replace_predictive_rank_c0.5_raw,0.759317524564182,0.8333333333333334
replace_predictive_rank_c0.5_raw,0.8506247053128656,0.7272727272727273
replace_predictive_rank_c0.5_raw,0.9403616891474437,0.8571428571428571
replace_predictive_rank_c0.5_temperature_scaled,0.15111708702249807,0.5
replace_predictive_rank_c0.5_temperature_scaled,0.24694111998601567,0.18181818181818182
replace_predictive_rank_c0.5_temperature_scaled,0.350515769178225,0.16666666666666666
replace_predictive_rank_c0.5_temperature_scaled,0.45076967370315413,0.3888888888888889
replace_predictive_rank_c0.5_temperature_scaled,0.5492303262968457,0.6111111111111112
replace_predictive_rank_c0.5_temperature_scaled,0.6494842308217751,0.8333333333333334
replace_predictive_rank_c0.5_temperature_scaled,0.7530588800139845,0.8181818181818182
replace_predictive_rank_c0.5_temperature_scaled,0.8488829129775018,0.5
replace_predictive_rank_c0.5_raw,0.048456725247434836,0.0
replace_predictive_rank_c0.5_raw,0.14938232655649838,0.3125
replace_predictive_rank_c0.5_raw,0.25031455428678184,0.21428571428571427
replace_predictive_rank_c0.5_raw,0.33554852523541434,0.4
replace_predictive_rank_c0.5_raw,0.4405491948008027,0.3684210526315789
replace_predictive_rank_c0.5_raw,0.5594508051991973,0.631578947368421
replace_predictive_rank_c0.5_raw,0.6644514747645857,0.6
replace_predictive_rank_c0.5_raw,0.749685445713218,0.7857142857142857
replace_predictive_rank_c0.5_raw,0.8506176734435016,0.6875
replace_predictive_rank_c0.5_raw,0.9515432747525652,1.0
replace_predictive_rank_c0.5_temperature_scaled,0.09781139634957989,0.0
replace_predictive_rank_c0.5_temperature_scaled,0.14969858990076385,0.0
replace_predictive_rank_c0.5_temperature_scaled,0.25571834330323323,0.2857142857142857
replace_predictive_rank_c0.5_temperature_scaled,0.3527960949108816,0.22727272727272727
replace_predictive_rank_c0.5_temperature_scaled,0.4549503935963836,0.4166666666666667
replace_predictive_rank_c0.5_temperature_scaled,0.5450496064036164,0.5833333333333334
replace_predictive_rank_c0.5_temperature_scaled,0.6472039050891184,0.7727272727272727
replace_predictive_rank_c0.5_temperature_scaled,0.7442816566967668,0.7142857142857143
replace_predictive_rank_c0.5_temperature_scaled,0.850301410099236,1.0
replace_predictive_rank_c0.5_temperature_scaled,0.9021886036504201,1.0
replace_predictive_rank_c0.5_raw,0.05069205742312307,0.0
replace_predictive_rank_c0.5_raw,0.15801568970842952,0.09090909090909091
replace_predictive_rank_c0.5_raw,0.2352268484415754,0.06666666666666667
replace_predictive_rank_c0.5_raw,0.3666237668622636,0.4117647058823529
replace_predictive_rank_c0.5_raw,0.45190971881569447,0.4117647058823529
replace_predictive_rank_c0.5_raw,0.5480902811843055,0.5882352941176471
replace_predictive_rank_c0.5_raw,0.6333762331377363,0.5882352941176471
replace_predictive_rank_c0.5_raw,0.7647731515584247,0.9333333333333333
replace_predictive_rank_c0.5_raw,0.8419843102915704,0.9090909090909091
replace_predictive_rank_c0.5_raw,0.949307942576877,1.0
replace_predictive_rank_c0.5_temperature_scaled,0.06201939193591368,0.0
replace_predictive_rank_c0.5_temperature_scaled,0.16678745173471593,0.0
replace_predictive_rank_c0.5_temperature_scaled,0.26069849128534733,0.1111111111111111
replace_predictive_rank_c0.5_temperature_scaled,0.36829306627605907,0.18181818181818182
replace_predictive_rank_c0.5_temperature_scaled,0.44453341635337784,0.5
replace_predictive_rank_c0.5_temperature_scaled,0.5554665836466223,0.5
replace_predictive_rank_c0.5_temperature_scaled,0.6317069337239409,0.8181818181818182
replace_predictive_rank_c0.5_temperature_scaled,0.7393015087146526,0.8888888888888888
replace_predictive_rank_c0.5_temperature_scaled,0.8332125482652839,1.0
replace_predictive_rank_c0.5_temperature_scaled,0.9379806080640863,1.0
replace_predictive_rank_c1.0_raw,0.0596326010483278,0.14285714285714285
replace_predictive_rank_c1.0_raw,0.14936780522631424,0.2727272727272727
replace_predictive_rank_c1.0_raw,0.24067576919179876,0.16666666666666666
replace_predictive_rank_c1.0_raw,0.3434167118401124,0.2777777777777778
replace_predictive_rank_c1.0_raw,0.45546584816552244,0.47368421052631576
replace_predictive_rank_c1.0_raw,0.5445341518344775,0.5263157894736842
replace_predictive_rank_c1.0_raw,0.6565832881598875,0.7222222222222222
replace_predictive_rank_c1.0_raw,0.7593242308082013,0.8333333333333334
replace_predictive_rank_c1.0_raw,0.8506321947736857,0.7272727272727273
replace_predictive_rank_c1.0_raw,0.9403673989516722,0.8571428571428571
replace_predictive_rank_c1.0_temperature_scaled,0.1511069723902827,0.5
replace_predictive_rank_c1.0_temperature_scaled,0.2469339068100003,0.18181818181818182
replace_predictive_rank_c1.0_temperature_scaled,0.35051150546143156,0.16666666666666666
replace_predictive_rank_c1.0_temperature_scaled,0.4507681851742497,0.3888888888888889
replace_predictive_rank_c1.0_temperature_scaled,0.5492318148257501,0.6111111111111112
replace_predictive_rank_c1.0_temperature_scaled,0.6494884945385686,0.8333333333333334
replace_predictive_rank_c1.0_temperature_scaled,0.7530660931899997,0.8181818181818182
replace_predictive_rank_c1.0_temperature_scaled,0.8488930276097173,0.5
replace_predictive_rank_c1.0_raw,0.048451430159155685,0.0
replace_predictive_rank_c1.0_raw,0.1493769090131629,0.3125
replace_predictive_rank_c1.0_raw,0.25031037061716016,0.21428571428571427
replace_predictive_rank_c1.0_raw,0.3355411786999262,0.4
replace_predictive_rank_c1.0_raw,0.4405499768501594,0.3684210526315789
replace_predictive_rank_c1.0_raw,0.5594500231498403,0.631578947368421
replace_predictive_rank_c1.0_raw,0.6644588213000735,0.6
replace_predictive_rank_c1.0_raw,0.7496896293828396,0.7857142857142857
replace_predictive_rank_c1.0_raw,0.850623090986837,0.6875
replace_predictive_rank_c1.0_raw,0.9515485698408442,1.0
replace_predictive_rank_c1.0_temperature_scaled,0.09780291084461341,0.0
replace_predictive_rank_c1.0_temperature_scaled,0.14968933306793689,0.0
replace_predictive_rank_c1.0_temperature_scaled,0.25571283691446417,0.2857142857142857
replace_predictive_rank_c1.0_temperature_scaled,0.3527924062678221,0.22727272727272727
replace_predictive_rank_c1.0_temperature_scaled,0.4549501744651536,0.4166666666666667
replace_predictive_rank_c1.0_temperature_scaled,0.5450498255348463,0.5833333333333334
replace_predictive_rank_c1.0_temperature_scaled,0.6472075937321777,0.7727272727272727
replace_predictive_rank_c1.0_temperature_scaled,0.7442871630855358,0.7142857142857143
replace_predictive_rank_c1.0_temperature_scaled,0.8503106669320631,1.0
replace_predictive_rank_c1.0_temperature_scaled,0.9021970891553864,1.0
replace_predictive_rank_c1.0_raw,0.050687693394385065,0.0
replace_predictive_rank_c1.0_raw,0.15801165001612485,0.09090909090909091
replace_predictive_rank_c1.0_raw,0.2352225762682059,0.06666666666666667
replace_predictive_rank_c1.0_raw,0.3666206422610061,0.4117647058823529
replace_predictive_rank_c1.0_raw,0.4519081111370998,0.4117647058823529
replace_predictive_rank_c1.0_raw,0.5480918888629005,0.5882352941176471
replace_predictive_rank_c1.0_raw,0.6333793577389941,0.5882352941176471
replace_predictive_rank_c1.0_raw,0.7647774237317944,0.9333333333333333
replace_predictive_rank_c1.0_raw,0.8419883499838754,0.9090909090909091
replace_predictive_rank_c1.0_raw,0.9493123066056152,1.0
replace_predictive_rank_c1.0_temperature_scaled,0.062013848650220395,0.0
replace_predictive_rank_c1.0_temperature_scaled,0.1667822651766719,0.0
replace_predictive_rank_c1.0_temperature_scaled,0.260694871521705,0.1111111111111111
replace_predictive_rank_c1.0_temperature_scaled,0.3682910667815568,0.18181818181818182
replace_predictive_rank_c1.0_temperature_scaled,0.4445313550888055,0.5
replace_predictive_rank_c1.0_temperature_scaled,0.5554686449111946,0.5
replace_predictive_rank_c1.0_temperature_scaled,0.6317089332184435,0.8181818181818182
replace_predictive_rank_c1.0_temperature_scaled,0.7393051284782951,0.8888888888888888
replace_predictive_rank_c1.0_temperature_scaled,0.8332177348233283,1.0
replace_predictive_rank_c1.0_temperature_scaled,0.9379861513497797,1.0
replace_both_c0.2_raw,0.05921517372824229,0.14285714285714285
replace_both_c0.2_raw,0.14877486697126183,0.2727272727272727
replace_both_c0.2_raw,0.24014472695051994,0.16666666666666666
replace_both_c0.2_raw,0.3428979528398832,0.2777777777777778
replace_both_c0.2_raw,0.4553229825259076,0.47368421052631576
replace_both_c0.2_raw,0.5446770174740939,0.5263157894736842
replace_both_c0.2_raw,0.6571020471601181,0.7222222222222222
replace_both_c0.2_raw,0.7598552730494812,0.8333333333333334
replace_both_c0.2_raw,0.8512251330287391,0.7272727272727273
replace_both_c0.2_raw,0.9407848262717582,0.8571428571428571
replace_both_c0.2_temperature_scaled,0.15056675525764557,0.5
replace_both_c0.2_temperature_scaled,0.24636795119172666,0.18181818181818182
replace_both_c0.2_temperature_scaled,0.3501277252741378,0.16666666666666666
replace_both_c0.2_temperature_scaled,0.4506024981563017,0.3888888888888889
replace_both_c0.2_temperature_scaled,0.5493975018436991,0.6111111111111112
replace_both_c0.2_temperature_scaled,0.6498722747258631,0.8333333333333334
replace_both_c0.2_temperature_scaled,0.7536320488082741,0.8181818181818182
replace_both_c0.2_temperature_scaled,0.8494332447423547,0.5
replace_both_c0.2_raw,0.04828527406086899,0.0
replace_both_c0.2_raw,0.14909817505310666,0.3125
replace_both_c0.2_raw,0.24999992058908446,0.21428571428571427
replace_both_c0.2_raw,0.34114390920740617,0.45454545454545453
replace_both_c0.2_raw,0.4427422976897899,0.3333333333333333
replace_both_c0.2_raw,0.557257702310215,0.6666666666666666
replace_both_c0.2_raw,0.6588560907925983,0.5454545454545454
replace_both_c0.2_raw,0.75000007941092,0.7857142857142857
replace_both_c0.2_raw,0.8509018249468961,0.6875
replace_both_c0.2_raw,0.951714725939132,1.0
replace_both_c0.2_temperature_scaled,0.09759617070013425,0.0
replace_both_c0.2_temperature_scaled,0.14943239674454556,0.0
replace_both_c0.2_temperature_scaled,0.25544366066027474,0.2857142857142857
replace_both_c0.2_temperature_scaled,0.3525665250893504,0.22727272727272727
replace_both_c0.2_temperature_scaled,0.4549036390043306,0.4166666666666667
replace_both_c0.2_temperature_scaled,0.5450963609956719,0.5833333333333334
replace_both_c0.2_temperature_scaled,0.6474334749106527,0.7727272727272727
replace_both_c0.2_temperature_scaled,0.7445563393397274,0.7142857142857143
replace_both_c0.2_temperature_scaled,0.8505676032554557,1.0
replace_both_c0.2_temperature_scaled,0.902403829299867,1.0
replace_both_c0.2_raw,0.05051330437739941,0.0
replace_both_c0.2_raw,0.1612348456959544,0.08333333333333333
replace_both_c0.2_raw,0.23744938526899204,0.07142857142857142
replace_both_c0.2_raw,0.3663731847879672,0.4117647058823529
replace_both_c0.2_raw,0.4518075465276604,0.4117647058823529
replace_both_c0.2_raw,0.5481924534723297,0.5882352941176471
replace_both_c0.2_raw,0.6336268152120231,0.5882352941176471
replace_both_c0.2_raw,0.7625506147310004,0.9285714285714286
replace_both_c0.2_raw,0.8387651543040396,0.9166666666666666
replace_both_c0.2_raw,0.9494866956225987,1.0
replace_both_c0.2_temperature_scaled,0.061848923042489144,0.0
replace_both_c0.2_temperature_scaled,0.16644688047403122,0.0
replace_both_c0.2_temperature_scaled,0.26042913695445286,0.1111111111111111
replace_both_c0.2_temperature_scaled,0.36816529321177144,0.18181818181818182
replace_both_c0.2_temperature_scaled,0.44438207254856193,0.5
replace_both_c0.2_temperature_scaled,0.5556179274514302,0.5
replace_both_c0.2_temperature_scaled,0.631834706788219,0.8181818181818182
replace_both_c0.2_temperature_scaled,0.7395708630455401,0.8888888888888888
replace_both_c0.2_temperature_scaled,0.833553119525964,1.0
replace_both_c0.2_temperature_scaled,0.9381510769575089,1.0
replace_both_c0.5_raw,0.05919509027494566,0.14285714285714285
replace_both_c0.5_raw,0.1487502271145248,0.2727272727272727
replace_both_c0.5_raw,0.24012593896638199,0.16666666666666666
replace_both_c0.5_raw,0.34289029763573153,0.2777777777777778
replace_both_c0.5_raw,0.45531766893159176,0.47368421052631576
replace_both_c0.5_raw,0.5446823310684091,0.5263157894736842
replace_both_c0.5_raw,0.6571097023642695,0.7222222222222222
replace_both_c0.5_raw,0.7598740610336189,0.8333333333333334
replace_both_c0.5_raw,0.8512497728854757,0.7272727272727273
replace_both_c0.5_raw,0.9408049097250546,0.8571428571428571
replace_both_c0.5_temperature_scaled,0.1505271364091017,0.5
replace_both_c0.5_temperature_scaled,0.24634314261473766,0.18181818181818182
replace_both_c0.5_temperature_scaled,0.3501161648111644,0.16666666666666666
replace_both_c0.5_temperature_scaled,0.4505983300292569,0.3888888888888889
replace_both_c0.5_temperature_scaled,0.5494016699707436,0.6111111111111112
replace_both_c0.5_temperature_scaled,0.6498838351888362,0.8333333333333334
replace_both_c0.5_temperature_scaled,0.7536568573852628,0.8181818181818182
replace_both_c0.5_temperature_scaled,0.8494728635908986,0.5
replace_both_c0.5_raw,0.04826443959779829,0.0
replace_both_c0.5_raw,0.14908110802390986,0.3125
replace_both_c0.5_raw,0.24998989800341445,0.21428571428571427
replace_both_c0.5_raw,0.34112428829941716,0.45454545454545453
replace_both_c0.5_raw,0.4427485381288517,0.3333333333333333
replace_both_c0.5_raw,0.5572514618711506,0.6666666666666666
replace_both_c0.5_raw,0.658875711700585,0.5454545454545454
